Team,Name,Age,P,Minutes played,Appearances,Lineups,Substitute in,Substitute out,Substitutes on bench,Goal,Yellow card,Yellow 2nd/RC,Red card,Year
Bylis,X. Çaushaj,17,G,0,0,0,0,0,1,0,0,0,0,2019-2020
Bylis,I. Hidi,39,G,2160,24,24,0,0,1,4,6,0,0,2019-2020
Bylis,F. Miraka,32,G,180,2,2,0,0,21,0,0,0,0,2019-2020
Bylis,D. Bicaj,31,D,1314,16,15,1,2,4,0,6,1,0,2019-2020
Bylis,Vicente,24,D,449,6,5,1,1,1,0,1,0,0,2019-2020
Bylis,J. Goxha,27,D,1676,20,19,1,1,1,4,5,0,1,2019-2020
Bylis,A. Hadroj,21,D,917,14,13,1,8,7,0,4,0,0,2019-2020
Bylis,S. Janku,22,D,1177,16,12,4,1,13,1,8,0,0,2019-2020
Bylis,O. Kosti,18,D,0,0,0,0,0,3,0,0,0,0,2019-2020
Bylis,E. Mehmetaj,18,D,48,1,1,0,1,1,0,0,0,0,2019-2020
Bylis,X. Mehmetaj,16,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Bylis,E. Ndreca,25,D,1083,15,13,2,6,7,2,5,0,0,2019-2020
Bylis,A. Peposhi,27,D,1930,23,22,1,2,2,1,4,1,0,2019-2020
Bylis,S. Shkalla,24,D,630,7,7,0,0,0,0,4,0,0,2019-2020
Bylis,F. Ymeralilaj,25,D,1080,12,12,0,0,0,0,0,0,0,2019-2020
Bylis,V. Zhongo,,D,10,1,0,1,0,7,0,0,0,0,2019-2020
Bylis,K. Aliaj,20,M,23,1,0,1,0,13,0,0,0,0,2019-2020
Bylis,M. Barjamaj,21,M,1335,21,15,6,9,9,0,1,0,0,2019-2020
Bylis,A. Beji Anthony,21,M,107,3,1,2,1,8,0,0,0,0,2019-2020
Bylis,B. Çelaj,17,M,0,0,0,0,0,2,0,0,0,0,2019-2020
Bylis,A. Zuluaga,24,M,65,1,1,0,1,7,0,1,0,0,2019-2020
Bylis,D. Mëllugja,24,M,2087,24,24,0,3,0,0,8,1,0,2019-2020
Bylis,V. Murataj,23,M,2133,24,24,0,4,0,3,8,1,0,2019-2020
Bylis,O. Ntephe,26,M,1698,23,22,1,9,4,4,2,0,0,2019-2020
Bylis,E. Qardaku,19,M,984,20,11,9,9,15,1,3,0,0,2019-2020
Bylis,D. Saliaj,18,M,0,0,0,0,0,3,0,0,0,0,2019-2020
Bylis,A. Sallaku,25,M,0,0,0,0,0,6,0,0,0,0,2019-2020
Bylis,E. Turabov,23,M,493,8,7,1,4,4,0,2,0,0,2019-2020
Bylis,S. Ujka,21,M,343,15,1,14,1,23,0,4,0,0,2019-2020
Bylis,S. Guindo,23,A,2229,26,26,0,4,0,10,3,0,0,2019-2020
Bylis,A. Haxhiaj,17,A,0,0,0,0,0,1,0,0,0,0,2019-2020
Bylis,F. Malçi,25,A,58,2,0,2,0,5,0,0,0,0,2019-2020
Bylis,E. Mozzone,22,A,353,6,3,3,2,3,3,3,0,0,2019-2020
Bylis,F. Muñoz,28,A,281,6,4,2,4,3,0,0,0,0,2019-2020
Bylis,M. Peçi,23,A,78,3,0,3,0,8,0,0,0,0,2019-2020
Bylis,A. Vrenozi,17,A,0,0,0,0,0,1,0,0,0,0,2019-2020
Flamurtari,S. Alimuçaj,17,G,0,0,0,0,0,2,0,0,0,0,2019-2020
Flamurtari,A. Bushi,19,G,0,0,0,0,0,7,0,0,0,0,2019-2020
Flamurtari,S. Moçka,30,G,2340,26,26,0,0,0,0,3,0,0,2019-2020
Flamurtari,G. Ballaj,18,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Flamurtari,V. Gjipali,17,D,1,1,1,0,0,2,0,0,0,0,2019-2020
Flamurtari,O. Gocaj,31,D,1890,21,21,0,0,0,0,8,0,0,2019-2020
Flamurtari,A. Muçollari,19,D,1622,21,18,3,9,6,0,2,0,0,2019-2020
Flamurtari,D. Pjeshka,24,D,1531,18,18,0,2,3,1,6,0,0,2019-2020
Flamurtari,M. Qarri,21,D,1123,14,13,1,2,11,0,2,0,0,2019-2020
Flamurtari,G. Sarris,30,D,295,5,4,1,3,2,0,0,0,0,2019-2020
Flamurtari,Lucas Ramos,25,M,450,5,5,0,0,0,0,0,0,0,2019-2020
Flamurtari,S. Haruni,20,M,952,20,8,12,5,17,2,2,0,0,2019-2020
Flamurtari,Carlos Henrique,24,M,185,3,3,0,2,0,0,0,0,0,2019-2020
Flamurtari,K. Kreshpa,19,M,551,15,6,9,2,13,0,1,0,0,2019-2020
Flamurtari,R. Llapi,18,M,66,2,0,2,0,9,0,1,0,0,2019-2020
Flamurtari,R. Mukoj,18,M,0,0,0,0,0,3,0,0,0,0,2019-2020
Flamurtari,K. Nebihu,22,M,1858,23,21,2,4,2,1,8,0,0,2019-2020
Flamurtari,A. Rrapaj,18,M,1759,25,19,6,6,6,0,1,0,0,2019-2020
Flamurtari,J. Vrapi,21,M,1216,17,13,4,3,9,1,0,0,0,2019-2020
Flamurtari,B. Aliaj,18,A,0,0,0,0,0,5,0,0,0,0,2019-2020
Flamurtari,D. Aliaj,18,A,19,2,0,2,0,8,0,0,0,0,2019-2020
Flamurtari,A. Balilaj,19,A,48,6,0,6,0,17,0,0,0,0,2019-2020
Flamurtari,Welder,25,A,85,1,1,0,1,0,0,1,0,0,2019-2020
Flamurtari,G. Diamanti,20,A,197,6,2,4,2,16,0,0,0,0,2019-2020
Flamurtari,A. Elmazaj,18,A,4,1,0,1,0,4,0,0,0,0,2019-2020
Flamurtari,A. Hoxhaj,25,A,1866,23,21,2,5,3,1,5,0,0,2019-2020
Flamurtari,A. Kadriaj,18,A,14,1,0,1,1,2,0,0,0,0,2019-2020
Flamurtari,A. Ribaj,30,A,1576,18,18,0,4,1,3,9,0,0,2019-2020
Flamurtari,Índio Oliveira,26,A,389,5,5,0,4,0,0,1,0,0,2019-2020
Flamurtari,X. Sukaj,32,A,864,11,10,1,4,1,4,1,0,0,2019-2020
Kukësi,I. Avdyli,30,G,360,4,4,0,0,21,0,1,0,0,2019-2020
Kukësi,J. Basha,22,G,0,0,0,0,0,5,0,0,0,0,2019-2020
Kukësi,D. Xhika,30,G,1980,22,22,0,0,4,0,2,0,0,2019-2020
Kukësi,K. Hida,19,D,0,0,0,0,0,3,0,0,0,0,2019-2020
Kukësi,B. Kotobelli,27,D,534,11,4,7,2,22,0,3,0,0,2019-2020
Kukësi,G. Krasniqi,30,D,123,5,1,4,0,8,0,0,0,0,2019-2020
Kukësi,B. Lulaj,25,D,932,22,7,15,0,17,0,2,0,1,2019-2020
Kukësi,E. Maliki,24,D,2016,24,23,1,2,1,0,7,1,0,2019-2020
Kukësi,E. Obanor,24,D,2250,25,25,0,0,0,0,8,0,0,2019-2020
Kukësi,O. Teqja,31,D,2063,23,23,0,0,0,0,5,1,0,2019-2020
Kukësi,V. Ethemi,22,M,1494,22,18,4,10,4,4,5,0,0,2019-2020
Kukësi,E. Gavazaj,25,M,1873,26,22,4,10,4,1,2,0,0,2019-2020
Kukësi,V. Hallaçi,18,M,0,0,0,0,0,9,0,0,0,0,2019-2020
Kukësi,V. Limaj,23,M,1854,23,23,0,9,1,1,3,0,0,2019-2020
Kukësi,B. Musolli,31,M,1789,21,21,0,4,2,1,6,0,0,2019-2020
Kukësi,E. Musta,28,M,1522,19,16,3,1,3,2,2,0,0,2019-2020
Kukësi,E. Rroca,26,M,1791,23,20,3,6,3,4,4,0,0,2019-2020
Kukësi,K. Abazaj,23,A,1949,24,22,2,4,2,6,1,0,0,2019-2020
Kukësi,M. Çema,22,A,33,4,0,4,0,25,1,0,0,0,2019-2020
Kukësi,G. Cooper,22,A,61,2,0,2,0,6,0,1,0,0,2019-2020
Kukësi,F. Domi,19,A,1,1,0,1,0,25,0,0,0,0,2019-2020
Kukësi,A. Mateli,19,A,0,0,0,0,0,23,0,0,0,0,2019-2020
Kukësi,V. Shkurtaj,28,A,1808,22,22,0,13,2,16,1,0,0,2019-2020
Laçi,E. Çuni,18,G,0,0,0,0,0,0,0,0,0,0,2019-2020
Laçi,K. Hoxhaj,19,G,0,0,0,0,0,0,0,0,0,0,2019-2020
Laçi,E. Sali,22,G,0,0,0,0,0,26,0,0,0,0,2019-2020
Laçi,D. Stajila,28,G,2340,26,26,0,0,0,0,2,0,0,2019-2020
Laçi,I. Bylyku,18,D,0,0,0,0,0,8,0,0,0,0,2019-2020
Laçi,I. Ceka,22,D,65,1,1,0,1,3,0,1,0,0,2019-2020
Laçi,A. Fangaj,22,D,1960,22,22,0,3,1,0,7,0,0,2019-2020
Laçi,E. Farruku,18,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Laçi,K. Frroku,18,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Laçi,E. Gjoni,27,D,1673,19,18,1,2,4,0,1,0,0,2019-2020
Laçi,A. Ignjatovic,32,D,2134,25,25,0,3,0,1,0,0,0,2019-2020
Laçi,E. Likaj,18,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Laçi,E. Marku,19,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Laçi,D. Rapo,29,D,473,8,6,2,2,3,1,1,0,0,2019-2020
Laçi,A. Selmani,19,D,111,2,1,1,0,5,0,1,0,0,2019-2020
Laçi,F. Trokthi,18,D,106,3,1,2,1,3,0,1,0,0,2019-2020
Laçi,R. Turkaj,25,D,1605,22,17,5,1,6,1,4,0,1,2019-2020
Laçi,E. Veseli,18,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Laçi,A. Bytyqi,16,M,0,0,0,0,0,2,0,0,0,0,2019-2020
Laçi,A. Deliu,22,M,2146,25,24,1,5,1,0,5,0,0,2019-2020
Laçi,A. Elmazi,20,M,0,0,0,0,0,9,0,0,0,0,2019-2020
Laçi,B. Greca,29,M,705,9,9,0,7,0,1,2,0,0,2019-2020
Laçi,R. Lushkja,24,M,2191,25,25,0,5,0,3,3,0,0,2019-2020
Laçi,A. Marku,19,M,49,3,0,3,0,6,0,0,0,0,2019-2020
Laçi,J. Shehu,21,M,2204,25,25,0,3,0,1,7,0,0,2019-2020
Laçi,U. Vecaj,23,M,71,5,0,5,0,9,0,0,0,0,2019-2020
Laçi,H. Bruka,19,A,0,0,0,0,0,2,0,0,0,0,2019-2020
Laçi,Teco,24,A,1398,17,16,1,4,3,4,1,0,0,2019-2020
Laçi,K. Nwabueze,27,A,2134,25,25,0,6,0,17,3,0,0,2019-2020
Laçi,F. Prengaj,19,A,83,5,0,5,0,10,0,0,0,0,2019-2020
Laçi,R. Xhixha,21,A,2139,25,24,1,8,1,9,5,0,0,2019-2020
Laçi,D. Yomba,23,A,81,2,1,1,1,4,0,0,0,0,2019-2020
Luftëtari,S. Basha,17,G,0,0,0,0,0,8,0,0,0,0,2019-2020
Luftëtari,A. Qyrani,22,G,810,9,9,0,0,17,0,0,0,0,2019-2020
Luftëtari,A. Shala,19,G,540,6,6,0,0,1,0,0,0,0,2019-2020
Luftëtari,K. Alinani,18,D,12,1,0,1,0,8,0,0,0,0,2019-2020
Luftëtari,A. Demo,23,D,1274,16,15,1,4,2,0,5,0,0,2019-2020
Luftëtari,R. Dragoshi,20,D,1248,16,14,2,3,4,0,5,0,0,2019-2020
Luftëtari,A. Duka,21,D,387,5,5,0,3,2,0,3,0,0,2019-2020
Luftëtari,E. Isufi,19,D,1571,21,19,2,4,4,0,2,0,0,2019-2020
Luftëtari,A. Karabina,22,D,6,1,0,1,0,7,0,0,0,0,2019-2020
Luftëtari,A. Kukaj,22,D,1154,14,13,1,2,9,0,2,0,0,2019-2020
Luftëtari,F. Lala,20,D,1623,19,18,1,2,3,0,6,0,0,2019-2020
Luftëtari,S. Puci,22,D,319,9,2,7,0,20,0,1,0,0,2019-2020
Luftëtari,R. Stroka,18,D,0,0,0,0,0,1,0,0,0,0,2019-2020
Luftëtari,K. Tahiraga,20,D,23,1,0,1,0,5,0,0,0,0,2019-2020
Luftëtari,A. Toçka,18,D,0,0,0,0,0,1,0,0,0,0,2019-2020
Luftëtari,D. Açka,22,M,2097,24,24,0,2,0,1,10,0,0,2019-2020
Luftëtari,A. Ahmetaj,21,M,186,5,1,4,0,19,0,0,0,0,2019-2020
Luftëtari,M. Brahilika,20,M,37,1,0,1,0,5,0,0,0,0,2019-2020
Luftëtari,E. Budani,19,M,0,0,0,0,0,2,0,0,0,0,2019-2020
Luftëtari,E. Çelaj,21,M,176,5,1,4,1,4,0,0,0,0,2019-2020
Luftëtari,E. Hyseni,20,M,1299,20,16,4,8,7,0,4,0,0,2019-2020
Luftëtari,G. Lika,22,M,1542,20,17,3,6,4,4,2,0,0,2019-2020
Luftëtari,B. Malaj,17,M,0,0,0,0,0,1,0,0,0,0,2019-2020
Luftëtari,M. Malaj,17,M,0,0,0,0,0,2,0,0,0,0,2019-2020
Luftëtari,K. Qato,22,M,1148,15,14,1,5,7,0,2,0,0,2019-2020
Luftëtari,F. Ruçi,18,M,0,0,0,0,0,0,0,0,0,0,2019-2020
Luftëtari,J. Çela,20,A,861,15,9,6,5,13,2,0,0,1,2019-2020
Luftëtari,J. Dushkaj,24,A,2098,25,25,0,6,0,0,6,0,0,2019-2020
Luftëtari,S. Emini,17,A,0,1,0,1,0,3,0,0,0,0,2019-2020
Luftëtari,R. Haxhiu,21,A,125,3,1,2,0,5,0,0,0,0,2019-2020
Luftëtari,A. Mehmetllari,20,A,377,6,5,1,4,1,0,2,0,0,2019-2020
Luftëtari,A. Oshafi,20,A,975,17,10,7,7,15,0,2,0,0,2019-2020
Luftëtari,A. Ziaj,20,A,300,9,3,6,3,19,0,0,0,0,2019-2020
Partizani,A. Hoxha,32,G,2340,26,26,0,0,0,0,1,0,0,2019-2020
Partizani,L. Malaj,18,G,0,0,0,0,0,15,0,0,0,0,2019-2020
Partizani,A. Teqja,25,G,0,0,0,0,0,12,0,0,0,0,2019-2020
Partizani,E. Belica,29,D,2250,25,25,0,0,1,2,3,0,0,2019-2020
Partizani,A. Bilali,26,D,160,2,1,1,0,14,0,0,0,0,2019-2020
Partizani,E. Bitri,23,D,1454,19,18,1,4,6,2,4,0,1,2019-2020
Partizani,D. Boldor,25,D,1372,17,15,2,0,5,0,1,0,1,2019-2020
Partizani,A. Dajçi,19,D,0,0,0,0,0,10,0,0,0,0,2019-2020
Partizani,E. Hakaj,23,D,510,9,5,4,1,16,0,2,0,0,2019-2020
Partizani,H. Idrizaj,31,D,1481,19,17,2,3,2,0,2,0,0,2019-2020
Partizani,D. Kërçiku,26,D,24,1,0,1,0,6,0,0,0,0,2019-2020
Partizani,F. Meli,17,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Partizani,L. Trashi,28,D,1989,23,23,0,3,0,2,3,0,0,2019-2020
Partizani,R. Broja,24,M,1418,21,17,4,7,5,1,6,1,0,2019-2020
Partizani,William Cordeiro,26,M,1773,22,21,1,9,1,5,5,0,1,2019-2020
Partizani,B. Ferati,20,M,324,7,4,3,4,7,0,0,0,0,2019-2020
Partizani,E. Kodra,20,M,21,3,0,3,0,19,0,0,0,0,2019-2020
Partizani,A. Kolonja,19,M,0,0,0,0,0,0,0,0,0,0,2019-2020
Partizani,K. Kote,21,M,252,7,2,5,2,20,0,0,0,0,2019-2020
Partizani,K. Llanaj,21,M,0,0,0,0,0,3,0,0,0,0,2019-2020
Partizani,E. Mala,21,M,1139,15,13,2,2,2,0,1,0,0,2019-2020
Partizani,E. Rahmani,18,M,0,0,0,0,0,0,0,0,0,0,2019-2020
Partizani,A. Romero,24,M,676,14,7,7,2,10,0,6,1,0,2019-2020
Partizani,B. Telushi,29,M,1778,23,20,3,3,3,5,6,0,1,2019-2020
Partizani,J. Bardhi,22,A,1720,23,21,2,9,5,2,2,0,0,2019-2020
Partizani,B. Brown,27,A,753,21,5,16,2,20,0,1,0,0,2019-2020
Partizani,T. Cara,20,A,17,1,0,1,0,6,0,0,0,0,2019-2020
Partizani,E. Çinari,23,A,2046,25,22,3,4,4,5,2,0,0,2019-2020
Partizani,T. Solomon,24,A,922,18,12,6,8,7,3,3,0,2,2019-2020
Partizani,X. Tushi,21,A,0,0,0,0,0,5,0,0,0,0,2019-2020
Skënderbeu,M. Dajsinani,21,G,23,1,0,1,0,26,0,0,0,0,2019-2020
Skënderbeu,E. Koliçi,34,G,2317,26,26,0,1,0,0,2,0,0,2019-2020
Skënderbeu,J. Ndecky,23,D,1088,15,13,2,6,5,1,3,0,0,2019-2020
Skënderbeu,E. Imami,27,D,720,8,8,0,0,0,0,4,0,0,2019-2020
Skënderbeu,B. Jashanica,29,D,270,3,3,0,0,0,1,0,0,0,2019-2020
Skënderbeu,J. Meksi,25,D,2220,25,25,0,1,0,0,4,0,0,2019-2020
Skënderbeu,A. Mensah,23,D,299,6,4,2,4,3,1,0,0,0,2019-2020
Skënderbeu,M. Nuriu,22,D,0,0,0,0,0,22,0,0,0,0,2019-2020
Skënderbeu,J. Pëllumbi,19,D,1839,21,20,1,1,4,0,4,0,0,2019-2020
Skënderbeu,A. Pollozhani,37,D,2071,24,23,1,0,1,1,8,1,0,2019-2020
Skënderbeu,M. Turtulli,25,D,420,6,4,2,1,4,0,3,0,0,2019-2020
Skënderbeu,K. Vangjeli,19,D,185,4,2,2,0,16,0,1,0,0,2019-2020
Skënderbeu,L. Vitija,19,D,189,4,2,2,0,9,0,1,0,0,2019-2020
Skënderbeu,E. Berisha,21,M,0,0,0,0,0,4,0,0,0,0,2019-2020
Skënderbeu,A. Daja,30,M,1551,20,20,0,12,1,0,7,1,0,2019-2020
Skënderbeu,B. Dita,27,M,2073,24,23,1,2,1,5,6,0,0,2019-2020
Skënderbeu,R. Dwumfour,19,M,8,2,0,2,0,6,0,0,0,0,2019-2020
Skënderbeu,A. Elezi,19,M,778,14,8,6,3,12,0,4,0,0,2019-2020
Skënderbeu,E. Essien,18,M,365,7,5,2,5,12,0,2,0,0,2019-2020
Skënderbeu,N. Gripshi,22,M,2319,26,26,0,5,0,4,2,0,0,2019-2020
Skënderbeu,B. Lukaj,20,M,0,0,0,0,0,2,0,0,0,0,2019-2020
Skënderbeu,U. Mara,21,M,341,12,2,10,0,23,0,1,0,0,2019-2020
Skënderbeu,G. Muzaka,35,M,369,5,5,0,2,1,0,1,0,0,2019-2020
Skënderbeu,S. Taipi,23,M,1450,23,16,7,9,9,0,6,0,0,2019-2020
Skënderbeu,D. Bregu,24,A,2284,26,26,0,4,0,9,3,0,0,2019-2020
Skënderbeu,B. Krasniqi,23,A,1515,22,16,6,4,6,5,2,0,0,2019-2020
Skënderbeu,B. Pusi,22,A,149,3,2,1,2,5,0,0,0,0,2019-2020
Teuta,B. Celeski,22,G,0,0,0,0,0,26,0,0,0,0,2019-2020
Teuta,S. Frashëri,29,G,2340,26,26,0,0,0,0,2,0,0,2019-2020
Teuta,G. Neziri,19,G,0,0,0,0,0,0,0,0,0,0,2019-2020
Teuta,A. Përlleshi,17,G,0,0,0,0,0,0,0,0,0,0,2019-2020
Teuta,R. Arapi,33,D,1764,21,20,1,1,1,1,6,0,0,2019-2020
Teuta,F. Beqja,27,D,654,13,6,7,1,11,0,2,0,1,2019-2020
Teuta,R. Hoxha,28,D,2047,23,23,0,0,0,2,9,1,0,2019-2020
Teuta,K. Hreljic,22,D,437,5,5,0,2,1,0,2,0,0,2019-2020
Teuta,A. Kouros,26,D,2235,25,25,0,2,0,0,3,0,0,2019-2020
Teuta,A. Aleksi,27,M,2049,23,23,0,3,1,0,11,0,0,2019-2020
Teuta,F. Avdyli,26,M,1782,24,20,4,5,5,2,5,0,0,2019-2020
Teuta,L. Beqja,18,M,70,4,0,4,0,22,0,0,0,0,2019-2020
Teuta,A. Çyrbja,26,M,1274,18,16,2,6,2,2,1,0,1,2019-2020
Teuta,A. Jazxhi,18,M,22,2,0,2,0,15,0,0,0,0,2019-2020
Teuta,S. Kallaku,22,M,1750,22,19,3,6,3,8,5,0,0,2019-2020
Teuta,B. Todorovski,34,M,2024,23,23,0,5,0,1,5,1,1,2019-2020
Teuta,E. Vila,32,M,1788,25,20,5,6,5,2,2,0,0,2019-2020
Teuta,Idé Colubali,26,A,449,8,6,2,6,2,1,1,0,0,2019-2020
Teuta,I. Gruda,20,A,80,6,0,6,0,8,0,0,0,0,2019-2020
Teuta,R. Hebaj,21,A,196,5,2,3,1,4,0,1,0,0,2019-2020
Teuta,A. Kalaja,24,A,208,10,1,9,1,22,0,0,0,0,2019-2020
Teuta,D. Kapllani,18,A,61,6,0,6,0,19,0,0,0,0,2019-2020
Teuta,E. Qehaja,17,A,0,0,0,0,0,0,0,0,0,0,2019-2020
Teuta,L. Vila,21,A,1179,18,14,4,10,11,4,4,0,0,2019-2020
Tirana,E. Bakaj,32,G,404,5,4,1,0,22,0,1,0,0,2019-2020
Tirana,M. Kodra,18,G,0,0,0,0,0,1,0,0,0,0,2019-2020
Tirana,I. Lika,40,G,1936,22,22,0,1,3,0,0,0,0,2019-2020
Tirana,P. Qirko,20,G,0,0,0,0,0,9,0,0,0,0,2019-2020
Tirana,A. Doka,22,D,1577,21,17,4,3,7,0,3,0,0,2019-2020
Tirana,E. Hoxhallari,24,D,1887,22,22,0,3,1,1,8,1,0,2019-2020
Tirana,M. Ismajlgeci,20,D,687,11,7,4,2,15,0,1,0,0,2019-2020
Tirana,K. Malo,19,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Tirana,G. Muça,33,D,1169,17,12,5,0,13,0,1,0,0,2019-2020
Tirana,J. Nurja,18,D,0,0,0,0,0,0,0,0,0,0,2019-2020
Tirana,T. Osmani,34,D,1362,16,16,0,2,9,0,2,0,0,2019-2020
Tirana,K. Vangjeli,34,D,1806,22,20,2,2,3,0,5,0,0,2019-2020
Tirana,I. Batha,28,M,2199,25,25,0,4,0,8,6,0,0,2019-2020
Tirana,A. Çejku,18,M,34,1,0,1,0,2,0,1,0,0,2019-2020
Tirana,J. Çelhaka,19,M,1601,20,17,3,3,8,0,6,0,0,2019-2020
Tirana,W. Cobbinah,28,M,1839,24,23,1,9,2,5,4,1,0,2019-2020
Tirana,E. Hasani,28,M,1049,16,11,5,1,8,6,1,0,0,2019-2020
Tirana,F. Isha,20,M,0,0,0,0,0,0,0,0,0,0,2019-2020
Tirana,E. Karabeci,31,M,371,10,4,6,2,19,0,0,0,0,2019-2020
Tirana,E. Kraja,20,M,10,1,0,1,0,15,0,0,0,0,2019-2020
Tirana,A. Lila,34,M,0,0,0,0,0,0,0,0,0,0,2019-2020
Tirana,L. Sidibe,23,M,124,5,1,4,0,6,0,1,0,0,2019-2020
Tirana,A. Stafa,18,M,0,0,0,0,0,4,0,0,0,0,2019-2020
Tirana,M. Beshiraj,20,A,34,2,0,2,0,4,0,0,0,0,2019-2020
Tirana,I. Dunga,27,A,353,8,3,5,0,9,3,0,0,0,2019-2020
Tirana,A. Gjumsi,18,A,0,0,0,0,0,0,0,0,0,0,2019-2020
Tirana,G. Halili,21,A,930,19,12,7,11,12,3,2,0,0,2019-2020
Tirana,M. Morina,27,A,5,1,0,1,0,7,0,0,0,0,2019-2020
Tirana,E. Muçi,19,A,546,16,5,11,3,19,5,2,0,0,2019-2020
Tirana,M. Ngoo,27,A,1754,22,19,3,8,6,8,7,0,0,2019-2020
Tirana,Elton Calé,31,A,1595,21,20,1,12,3,3,8,0,0,2019-2020
Tirana,A. Torassa,31,A,1378,18,15,3,8,6,4,4,1,1,2019-2020
Vllaznia,A. Efremov,27,G,360,4,4,0,0,0,0,0,0,0,2019-2020
Vllaznia,T. Laço,25,G,90,1,1,0,0,21,0,0,0,0,2019-2020
Vllaznia,K. Qarri,19,G,0,0,0,0,0,2,0,0,0,0,2019-2020
Vllaznia,A. Sherri,22,G,1890,21,21,0,0,5,0,1,0,0,2019-2020
Vllaznia,M. Adili,26,D,633,8,7,1,1,1,0,5,0,0,2019-2020
Vllaznia,Maxim Cojocaru II,20,D,19,2,0,2,0,19,0,0,0,0,2019-2020
Vllaznia,F. Gligorov,26,D,1489,19,19,0,9,0,0,2,0,0,2019-2020
Vllaznia,E. Gurishta,25,D,2070,23,23,0,0,1,1,8,0,0,2019-2020
Vllaznia,E. Lekaj,20,D,90,3,1,2,1,16,0,1,0,0,2019-2020
Vllaznia,R. Malota,30,D,2083,24,24,0,3,0,2,5,0,0,2019-2020
Vllaznia,D. Shehi,23,D,1771,23,18,5,1,6,0,5,0,0,2019-2020
Vllaznia,G. Walusimbi,30,D,542,8,5,3,0,6,0,3,1,0,2019-2020
Vllaznia,F. Bardulla,27,M,319,12,3,9,3,20,0,4,0,0,2019-2020
Vllaznia,Hygor,31,M,1289,17,16,1,11,1,4,3,0,0,2019-2020
Vllaznia,A. Krymi,24,M,1897,23,21,2,2,2,2,7,0,0,2019-2020
Vllaznia,G. Lika,33,M,2104,26,25,1,11,1,7,3,0,0,2019-2020
Vllaznia,O. Mali,18,M,0,0,0,0,0,4,0,0,0,0,2019-2020
Vllaznia,H. Marku,24,M,1901,24,20,4,1,5,0,4,0,0,2019-2020
Vllaznia,B. Ramadani,30,M,1510,19,18,1,4,2,0,9,1,0,2019-2020
Vllaznia,S. Repaj,19,M,0,0,0,0,0,9,0,0,0,0,2019-2020
Vllaznia,N. Shtubina,33,M,1555,25,18,7,10,7,2,4,0,0,2019-2020
Vllaznia,E. Sidorenco,31,M,367,7,4,3,4,4,1,1,0,0,2019-2020
Vllaznia,S. Hristov,27,A,219,4,3,1,3,3,0,0,0,0,2019-2020
Vllaznia,A. Kruja,26,A,1254,21,13,8,4,13,1,3,0,0,2019-2020
Vllaznia,Silvio,26,A,625,7,7,0,1,0,2,1,0,0,2019-2020
Vllaznia,S. Zogaj,22,A,596,15,6,9,4,20,1,0,0,0,2019-2020
Flamurtari,E. Koliçi,34,G,2880,32,32,0,0,1,0,0,0,0,2018-2019
Flamurtari,E. Sali,22,G,0,0,0,0,0,1,0,0,0,0,2018-2019
Flamurtari,P. Qirko,20,G,180,2,2,0,0,31,0,0,0,0,2018-2019
Flamurtari,C. Sîrghi,33,D,186,3,3,0,1,5,0,1,0,0,2018-2019
Flamurtari,A. Pollozhani,37,D,2758,32,31,1,2,2,1,4,0,0,2018-2019
Flamurtari,L. Liçaj,33,D,285,4,3,1,1,2,0,2,0,0,2018-2019
Flamurtari,F. Veliu,31,D,1685,20,19,1,0,7,1,4,0,1,2018-2019
Flamurtari,G. Siljanovski,29,D,1530,17,17,0,0,0,0,5,0,0,2018-2019
Flamurtari,B. Kotobelli,27,D,2377,30,27,3,3,6,0,4,0,0,2018-2019
Flamurtari,A. Alla,27,D,938,12,10,2,1,2,1,2,0,0,2018-2019
Flamurtari,A. Beqaj,21,D,567,18,7,11,6,21,0,1,0,0,2018-2019
Flamurtari,F. Deliaj,23,D,1951,22,21,1,2,7,0,6,0,0,2018-2019
Flamurtari,M. Qarri,21,D,8,1,0,1,0,18,0,0,0,0,2018-2019
Flamurtari,A. Muçollari,19,D,0,0,0,0,0,3,0,0,0,0,2018-2019
Flamurtari,M. Useini,31,M,1356,17,15,2,0,4,0,6,0,0,2018-2019
Flamurtari,E. Musta,28,M,2495,33,27,6,5,6,3,5,0,0,2018-2019
Flamurtari,I. Batha,28,M,2663,30,30,0,4,0,4,12,0,0,2018-2019
Flamurtari,A. Mustafa,27,M,1695,31,17,14,11,14,0,2,0,0,2018-2019
Flamurtari,A. Hyseni,23,M,749,14,8,6,7,8,0,2,0,0,2018-2019
Flamurtari,S. Ymeraj,21,M,288,16,2,14,0,27,0,1,0,0,2018-2019
Flamurtari,S. Haruni,20,M,181,5,2,3,2,11,0,1,0,0,2018-2019
Flamurtari,A. Rrapaj,18,M,1188,18,14,4,12,11,0,0,0,0,2018-2019
Flamurtari,K. Kreshpa,19,M,86,4,0,4,0,6,0,0,0,0,2018-2019
